"GUID","Status","Provider status","Type","Target group","Provider","Started","Status updated",""
"f3fa0c81-cccf-37db-704f-38d125be5d14","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 13:20:24","2024-02-23 13:25:15",""
"5a5d6dfb-4f1f-9593-7735-5976c0efa66e","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 13:12:57","2024-02-23 13:15:19",""
"18e60818-8ecb-f0b9-ccd6-3ccdf5f87b83","Screenout","Screenout","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 13:07:52","2024-02-23 13:10:15",""
"cbdbbf9a-de65-47c4-f154-8bf0e3642908","TimedOut","TimedOut","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 13:07:46","2024-02-23 14:50:13",""
"ff5d6f9a-9bb1-139a-ea54-5b76f50cce08","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 12:21:12","2024-02-23 12:25:15",""
"05c38b64-513b-708b-e9aa-bfe89e4fb8f0","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 11:05:13","2024-02-23 11:30:15",""
"f77fba8a-edee-416e-5544-8e5481da1b1e","Complete","Complete","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 11:03:19","2024-02-23 11:35:21",""
"ee3e040d-ac90-ffe4-14c3-301577a44599","Screenout","Screenout","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 11:02:38","2024-02-23 11:30:15",""
"3afd4e90-6fd7-b57e-d75e-7ad620d28604","Complete","Complete","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 11:02:36","2024-02-23 11:35:21",""
"bd46a84a-d4c4-5387-6c84-9c6de0233dde","Complete","Complete","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 11:02:33","2024-02-23 11:35:21",""
"ffc721f3-1839-da3c-ed3d-15eccc3dee29","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 10:02:58","2024-02-23 10:05:15",""
"0a6d3c78-d1d2-8366-ccb6-0846206eabeb","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists (2)","Cint","2024-02-23 09:14:26","2024-02-23 09:15:19",""
